Date,Open,High,Low,Close,Adj Close,Volume
2014-09-24,84.330002,85.400002,84.330002,85.239998,72.714027,11694700
2014-09-25,85.019997,85.129997,84.330002,84.330002,71.937744,8212300
2014-09-26,84.540001,84.739998,83.860001,84.580002,72.151009,5478000
2014-09-29,84.110001,84.470001,83.660004,84.440002,72.031593,6360000
2014-09-30,84.339996,84.360001,83.680000,83.739998,71.434448,8074700
2014-10-01,84.019997,84.040001,83.029999,83.139999,70.922615,9024700
2014-10-02,83.099998,83.970001,82.949997,83.050003,70.845848,8858400
2014-10-03,83.440002,83.949997,82.879997,83.790001,71.477127,6701500
2014-10-06,83.570000,83.940002,83.190002,83.570000,71.289429,5656500
2014-10-07,83.379997,83.919998,83.120003,83.160004,70.939674,7378200
2014-10-08,83.339996,84.279999,83.209999,84.180000,71.809799,8107100
2014-10-09,84.209999,84.879997,83.529999,83.660004,71.366219,7765700
2014-10-10,83.949997,85.279999,83.910004,84.690002,72.244850,13732400
2014-10-13,84.309998,84.470001,83.309998,83.370003,71.118820,10066100
2014-10-14,83.910004,83.910004,83.029999,83.550003,71.272377,8210300
2014-10-15,82.589996,83.580002,81.760002,82.949997,70.760551,13283200
2014-10-16,81.650002,82.800003,81.570000,82.239998,70.154877,11310200
2014-10-17,82.949997,83.480003,82.029999,83.269997,71.033508,11786600
2014-10-20,83.250000,84.330002,82.830002,84.180000,71.809799,8558100
2014-10-21,84.470001,84.639999,83.660004,84.610001,72.176628,12389600
2014-10-22,84.059998,84.589996,83.919998,84.230003,72.403214,9747600
2014-10-23,84.260002,84.330002,82.300003,83.230003,71.543625,14292100
2014-10-24,85.099998,85.970001,84.910004,85.160004,73.202606,13465600
2014-10-27,84.959999,86.480003,84.830002,85.949997,73.881691,10316600
2014-10-28,86.199997,86.650002,86.169998,86.470001,74.328659,9437700
2014-10-29,86.669998,86.669998,85.910004,86.540001,74.388863,6880600
2014-10-30,86.160004,87.000000,85.669998,86.940002,74.732674,5560300
2014-10-31,87.080002,87.360001,86.709999,87.269997,75.016342,9359800
2014-11-03,86.660004,87.389999,86.199997,87.379997,75.110901,7789500
2014-11-04,87.489998,88.870003,87.440002,88.639999,76.193977,10594800
2014-11-05,88.739998,89.489998,88.360001,89.000000,76.503426,8462000
2014-11-06,89.080002,89.199997,88.570000,88.900002,76.417488,6628900
2014-11-07,88.739998,89.199997,88.250000,89.129997,76.615189,5975700
2014-11-10,88.919998,89.500000,88.260002,89.449997,76.890244,5927100
2014-11-11,89.379997,89.790001,89.169998,89.669998,77.079353,6343900
2014-11-12,89.599998,89.879997,89.419998,89.480003,76.916054,6298700
2014-11-13,88.940002,89.839996,88.459999,88.599998,76.159607,10191600
2014-11-14,88.699997,88.889999,87.930000,88.110001,75.738396,7559400
2014-11-17,88.000000,88.180000,87.370003,87.839996,75.506325,9475800
2014-11-18,88.019997,88.180000,87.489998,87.949997,75.600868,6419400
2014-11-19,88.239998,88.870003,87.930000,88.730003,76.271362,6570400
2014-11-20,88.330002,88.800003,88.330002,88.470001,76.047844,5527600
2014-11-21,89.260002,89.430000,88.459999,88.599998,76.159607,8984100
2014-11-24,88.879997,88.889999,87.860001,88.110001,75.738396,5569200
2014-11-25,88.360001,88.820000,88.080002,88.800003,76.331512,6439700
2014-11-26,88.830002,88.879997,88.449997,88.879997,76.400284,4420000
2014-11-28,89.089996,90.559998,88.970001,90.430000,77.732651,7661800
2014-12-01,90.169998,90.669998,89.519997,90.080002,77.431770,6745100
2014-12-02,90.440002,91.169998,90.120003,91.070000,78.282806,7432900
2014-12-03,90.839996,90.970001,89.639999,90.000000,77.363022,6465600
2014-12-04,90.500000,90.940002,90.099998,90.580002,77.861603,6406700
2014-12-05,90.320000,90.419998,89.209999,90.379997,77.689667,6383400
2014-12-08,90.339996,91.000000,90.320000,90.760002,78.016319,4721900
2014-12-09,90.470001,90.779999,89.870003,90.709999,77.973328,5704000
2014-12-10,90.949997,91.099998,89.959999,90.000000,77.363022,6293300
2014-12-11,90.000000,91.279999,89.980003,90.410004,77.715454,6468700
2014-12-12,90.010002,90.970001,89.529999,89.550003,76.976212,6574600
2014-12-15,89.699997,90.599998,89.029999,89.199997,76.675362,6511900
2014-12-16,89.139999,90.959999,88.379997,89.360001,76.812881,8773800
2014-12-17,89.559998,91.160004,89.400002,90.699997,77.964737,7412700
2014-12-18,91.010002,92.000000,90.550003,92.000000,79.082191,8724500
2014-12-19,92.150002,92.730003,91.760002,92.050003,79.125183,14037800
2014-12-22,92.099998,92.730003,92.000000,92.599998,79.597961,7157100
2014-12-23,92.739998,93.480003,92.699997,93.290001,80.191071,5610600
2014-12-24,93.500000,93.889999,93.139999,93.139999,80.062141,2403000
2014-12-26,93.150002,93.809998,93.059998,93.459999,80.337227,3148700
2014-12-29,93.120003,93.430000,92.500000,92.639999,79.632324,4657700
2014-12-30,92.250000,92.820000,92.099998,92.400002,79.426041,4730000
2014-12-31,92.040001,92.550003,91.029999,91.089996,78.299980,5712100
2015-01-02,90.839996,91.000000,89.919998,90.440002,77.741234,7251400
2015-01-05,90.230003,91.000000,89.849998,90.010002,77.371643,8626100
2015-01-06,90.309998,90.559998,89.260002,89.599998,77.019203,7791200
2015-01-07,89.940002,90.370003,89.559998,90.070000,77.423218,5986600
2015-01-08,90.480003,91.230003,90.129997,91.099998,78.308563,6823300
2015-01-09,91.180000,91.180000,90.120003,90.250000,77.577919,4872800
2015-01-12,90.480003,90.620003,89.510002,89.919998,77.294258,5250900
2015-01-13,90.779999,91.500000,89.769997,90.300003,77.620903,6727100
2015-01-14,89.730003,90.160004,89.430000,89.989998,77.354424,6418200
2015-01-15,90.489998,90.500000,89.339996,89.860001,77.242683,6768200
2015-01-16,89.949997,91.339996,89.870003,91.250000,78.437515,8815700
2015-01-20,91.250000,91.790001,90.500000,91.190002,78.385933,9869900
2015-01-21,90.400002,91.190002,89.629997,90.730003,78.544876,6974500
2015-01-22,91.040001,91.690002,89.870003,91.620003,79.315369,7211200
2015-01-23,91.169998,91.190002,89.949997,90.080002,77.982155,6745700
2015-01-26,89.949997,89.949997,88.739998,89.580002,77.549332,9371700
2015-01-27,87.099998,87.209999,86.019997,86.489998,74.874313,14417400
2015-01-28,86.629997,86.910004,85.010002,85.150002,73.714287,14033400
2015-01-29,85.779999,86.110001,85.150002,85.669998,74.164452,12054500
2015-01-30,85.089996,85.220001,84.250000,84.290001,72.969780,14685300
2015-02-02,84.580002,85.139999,83.680000,85.120003,73.688309,10278700
2015-02-03,85.949997,86.000000,85.120003,85.949997,74.406837,10747900
2015-02-04,85.889999,86.480003,85.550003,85.790001,74.268333,9212800
2015-02-05,86.239998,86.779999,86.099998,86.699997,75.056114,6531300
2015-02-06,86.559998,86.610001,85.150002,85.610001,74.112488,8429800
2015-02-09,85.309998,85.430000,84.589996,85.050003,73.627701,8811500
2015-02-10,85.330002,85.570000,84.820000,85.389999,73.922050,7059300
2015-02-11,85.949997,86.199997,85.150002,85.639999,74.138481,7184600
2015-02-12,86.059998,86.150002,85.410004,86.029999,74.476089,6074600
2015-02-13,86.029999,86.150002,85.500000,85.900002,74.363556,6272000
2015-02-17,86.059998,86.059998,85.000000,85.489998,74.008621,10310400
2015-02-18,85.760002,86.389999,85.519997,86.260002,74.675224,8132300
2015-02-19,86.110001,86.300003,85.050003,85.209999,73.766243,7271600
2015-02-20,84.949997,85.050003,84.190002,84.870003,73.471878,9581300
2015-02-23,84.959999,85.500000,84.650002,85.389999,73.922050,7919200
2015-02-24,85.510002,85.739998,85.010002,85.500000,74.017265,6502200
2015-02-25,85.699997,85.800003,85.239998,85.459999,73.982635,5975800
2015-02-26,85.419998,85.760002,84.889999,85.169998,73.731613,7964500
2015-02-27,85.019997,85.379997,84.570000,85.129997,73.696968,7685000
2015-03-02,85.129997,85.410004,84.839996,85.410004,73.939362,7235200
2015-03-03,85.349998,85.440002,84.540001,85.160004,73.722931,6095600
2015-03-04,85.040001,85.239998,84.209999,84.349998,73.021698,7370000
2015-03-05,84.620003,84.760002,84.089996,84.629997,73.264107,5914200
2015-03-06,84.339996,84.370003,82.370003,82.660004,71.558693,11338700
2015-03-09,82.790001,83.209999,82.680000,83.089996,71.930946,7326700
2015-03-10,82.470001,82.879997,81.540001,81.540001,70.589104,9681400
2015-03-11,81.529999,81.779999,80.809998,81.389999,70.459251,10066600
2015-03-12,81.589996,82.120003,81.510002,82.089996,71.065224,6951100
2015-03-13,81.980003,82.279999,81.150002,81.830002,70.840172,7492500
2015-03-16,82.080002,83.949997,81.989998,83.559998,72.337814,15618300
2015-03-17,83.360001,83.370003,82.430000,82.849998,71.723167,7509300
2015-03-18,82.860001,84.050003,82.019997,83.750000,72.502304,12607900
2015-03-19,83.459999,83.750000,83.120003,83.379997,72.181992,9257500
2015-03-20,83.989998,84.790001,83.769997,84.739998,73.359352,22580300
2015-03-23,84.370003,85.050003,84.360001,84.860001,73.463242,9891100
2015-03-24,84.889999,85.110001,83.870003,83.919998,72.649475,7478800
2015-03-25,84.370003,84.370003,82.860001,83.010002,71.861694,8482200
2015-03-26,82.580002,82.610001,81.949997,82.150002,71.117172,7311600
2015-03-27,82.080002,82.540001,81.989998,82.309998,71.255692,6440600
2015-03-30,82.629997,82.949997,82.150002,82.720001,71.610634,6416800
2015-03-31,82.760002,82.930000,81.940002,81.940002,70.935394,8649700
2015-04-01,82.440002,82.449997,81.449997,82.320000,71.264351,7395300
2015-04-02,82.169998,82.589996,81.919998,82.430000,71.359566,6169800
2015-04-06,81.919998,83.230003,81.510002,83.040001,71.887665,6856300
2015-04-07,82.930000,83.290001,82.330002,82.389999,71.324959,6329900
2015-04-08,82.300003,83.180000,82.269997,82.769997,71.653923,6523400
2015-04-09,82.629997,82.949997,82.010002,82.889999,71.757813,6185000
2015-04-10,82.800003,83.629997,82.720001,83.349998,72.155998,7001700
2015-04-13,83.000000,83.949997,82.940002,83.430000,72.225273,8290500
2015-04-14,83.389999,83.879997,83.050003,83.599998,72.372444,6792600
2015-04-15,83.849998,84.199997,83.480003,83.510002,72.294525,7006400
2015-04-16,83.559998,84.070000,83.349998,83.500000,72.285866,7615900
2015-04-17,83.000000,83.220001,82.029999,82.529999,71.446152,9533800
2015-04-20,83.089996,83.980003,82.800003,82.870003,71.740494,7416000
2015-04-21,83.389999,83.800003,82.900002,83.080002,71.922279,7696400
2015-04-22,83.220001,83.339996,82.599998,83.089996,71.930946,6753100
2015-04-23,81.419998,82.099998,80.900002,80.949997,70.641937,14569500
2015-04-24,81.040001,81.529999,80.900002,81.000000,70.685555,8785500
2015-04-27,80.910004,81.199997,80.470001,80.599998,70.336494,9192300
2015-04-28,80.730003,80.820000,80.190002,80.419998,70.179420,8395500
2015-04-29,80.000000,80.309998,79.720001,79.849998,69.682014,11858500
2015-04-30,79.949997,80.150002,79.070000,79.510002,69.385307,9409300
2015-05-01,79.760002,80.320000,79.629997,80.290001,70.065987,8193000
2015-05-04,80.480003,80.970001,80.300003,80.349998,70.118324,7203800
2015-05-05,80.500000,80.650002,79.779999,80.070000,69.873993,6589400
2015-05-06,80.339996,80.580002,79.519997,80.400002,70.161964,7335700
2015-05-07,80.370003,80.550003,80.000000,80.199997,69.987434,7224300
2015-05-08,80.889999,81.209999,80.820000,80.959999,70.650642,6929400
2015-05-11,80.949997,80.989998,80.260002,80.269997,70.048515,5237800
2015-05-12,80.029999,80.290001,79.360001,79.949997,69.769264,6305800
2015-05-13,80.160004,80.589996,79.550003,79.699997,69.551094,6459900
2015-05-14,80.110001,80.690002,80.089996,80.570000,70.310318,5634200
2015-05-15,80.830002,81.120003,80.730003,81.050003,70.729179,7454800
2015-05-18,80.970001,81.129997,80.500000,80.739998,70.458672,5590800
2015-05-19,80.750000,80.949997,80.330002,80.830002,70.537224,5729500
2015-05-20,80.930000,81.000000,80.449997,80.480003,70.231781,5487000
2015-05-21,80.169998,80.580002,79.839996,80.410004,70.170708,6054700
2015-05-22,80.239998,80.400002,79.919998,79.949997,69.769264,6003600
2015-05-26,79.970001,80.070000,78.940002,79.139999,69.062393,6698300
2015-05-27,79.220001,79.940002,79.089996,79.389999,69.280586,8094600
2015-05-28,79.430000,79.449997,79.019997,79.330002,69.228226,5803400
2015-05-29,79.180000,79.239998,78.190002,78.389999,68.407913,12551700
2015-06-01,78.650002,79.070000,78.269997,78.849998,68.809334,7588000
2015-06-02,78.459999,78.720001,78.169998,78.540001,68.538826,7380800
2015-06-03,78.910004,78.930000,78.269997,78.559998,68.556282,5985800
2015-06-04,78.410004,78.839996,78.059998,78.150002,68.198486,7714600
2015-06-05,78.040001,78.120003,77.370003,77.430000,67.570160,9439700
2015-06-08,77.480003,77.980003,77.099998,77.709999,67.814507,10916200
2015-06-09,77.970001,79.330002,77.820000,78.900002,68.852966,11528900
2015-06-10,79.230003,79.790001,79.010002,79.540001,69.411476,9483500
2015-06-11,79.930000,79.930000,79.239998,79.410004,69.298019,7633300
2015-06-12,79.169998,79.320000,78.570000,78.870003,68.826790,6508600
2015-06-15,78.330002,78.459999,77.930000,78.120003,68.172295,7527900
2015-06-16,79.599998,79.599998,78.540001,79.099998,69.027512,8285700
2015-06-17,79.199997,80.190002,79.160004,80.080002,69.882713,9305800
2015-06-18,80.330002,81.220001,80.300003,80.820000,70.528481,10712500
2015-06-19,80.709999,81.199997,80.480003,80.540001,70.284119,15598800
2015-06-22,80.919998,81.180000,80.330002,80.449997,70.205589,6907900
2015-06-23,80.330002,80.449997,79.620003,79.790001,69.629646,7190600
2015-06-24,79.800003,79.849998,79.500000,79.510002,69.385307,8843700
2015-06-25,79.709999,79.900002,79.389999,79.389999,69.280586,5855700
2015-06-26,79.540001,79.739998,79.279999,79.339996,69.236946,7703200
2015-06-29,78.949997,79.370003,78.260002,78.320000,68.346832,7966200
2015-06-30,78.919998,79.010002,78.129997,78.239998,68.277016,8451400
2015-07-01,78.389999,79.769997,78.120003,79.720001,69.568550,8868000
2015-07-02,80.010002,80.349998,79.769997,79.930000,69.751831,6602500
2015-07-06,79.610001,80.220001,79.500000,80.050003,69.856522,6601200
2015-07-07,80.059998,81.830002,80.059998,81.720001,71.313889,11690400
2015-07-08,81.209999,81.690002,80.889999,80.989998,70.676842,6724700
2015-07-09,81.750000,82.000000,80.519997,80.660004,70.388840,10419800
2015-07-10,81.230003,81.360001,80.760002,80.949997,70.641937,6892500
2015-07-13,81.519997,82.040001,81.339996,81.910004,71.479683,7332900
2015-07-14,82.040001,82.459999,81.980003,82.040001,71.593132,6119500
2015-07-15,81.910004,82.320000,81.839996,82.150002,71.689117,6673700
2015-07-16,82.449997,82.550003,82.099998,82.300003,71.820030,6623400
2015-07-17,81.889999,82.379997,81.599998,82.239998,71.767662,5827300
2015-07-20,82.089996,82.349998,82.000000,82.190002,71.724030,5012900
2015-07-21,82.010002,82.129997,81.370003,81.629997,71.235336,7512400
2015-07-22,81.029999,81.300003,80.669998,80.830002,71.114723,6106400
2015-07-23,80.830002,80.889999,80.139999,80.699997,71.000328,5380900
2015-07-24,80.510002,80.730003,80.230003,80.290001,70.639626,5660800
2015-07-27,79.830002,80.070000,79.430000,79.970001,70.358078,8613600
2015-07-28,80.139999,80.660004,79.910004,80.230003,70.586830,8649900
2015-07-29,80.260002,80.989998,80.160004,80.620003,70.929962,8921500
2015-07-30,79.400002,79.480003,77.150002,77.389999,68.088181,22067800
2015-07-31,77.629997,77.739998,76.660004,76.699997,67.481102,11877200
2015-08-03,76.510002,77.089996,76.010002,76.400002,67.217178,9511300
2015-08-04,76.029999,76.339996,75.750000,75.910004,66.786072,13369100
2015-08-05,76.050003,76.540001,75.750000,75.769997,66.662910,10895400
2015-08-06,76.010002,76.010002,75.250000,75.739998,66.636497,9353300
2015-08-07,75.589996,75.720001,75.339996,75.480003,66.407745,10045400
2015-08-10,75.949997,76.500000,75.800003,76.379997,67.199585,9165900
2015-08-11,76.040001,76.449997,75.809998,76.220001,67.058815,7491900
2015-08-12,75.889999,76.430000,75.339996,76.389999,67.208382,10397700
2015-08-13,76.489998,76.510002,75.629997,75.779999,66.671692,5948000
2015-08-14,75.739998,75.809998,75.379997,75.620003,66.530937,5586900
2015-08-17,75.809998,75.809998,74.750000,75.529999,66.451744,8683900
2015-08-18,75.580002,75.800003,75.000000,75.129997,66.099831,7445900
2015-08-19,74.930000,74.930000,74.019997,74.120003,65.211212,9865300
2015-08-20,73.750000,74.720001,73.459999,73.910004,65.026459,10696500
2015-08-21,73.550003,73.900002,71.830002,71.839996,63.205265,15763900
2015-08-24,68.570000,71.070000,65.019997,69.139999,60.829784,23696300
2015-08-25,72.180000,72.230003,68.300003,68.419998,60.196316,21476900
2015-08-26,69.900002,71.000000,68.949997,70.900002,62.378242,17464700
2015-08-27,71.400002,71.750000,70.019997,71.480003,62.888531,13434000
2015-08-28,71.169998,71.269997,70.589996,71.209999,62.651001,10020000
2015-08-31,71.000000,71.000000,70.300003,70.669998,62.175892,9520900
2015-09-01,69.370003,69.879997,68.519997,68.900002,60.618629,15437700
2015-09-02,69.650002,69.849998,69.220001,69.809998,61.419250,8903700
2015-09-03,70.180000,70.459999,69.699997,69.930000,61.524830,8468300
2015-09-04,69.279999,69.279999,68.500000,68.760002,60.495468,11497500
2015-09-08,70.309998,70.440002,69.559998,69.980003,61.568825,9182300
2015-09-09,70.440002,70.540001,68.370003,68.480003,60.249111,11070600
2015-09-10,68.120003,68.949997,67.750000,68.320000,60.108345,12591100
2015-09-11,68.059998,68.510002,67.730003,68.419998,60.196316,11291400
2015-09-14,68.230003,68.300003,67.330002,68.059998,59.879585,9712800
2015-09-15,68.019997,69.739998,67.900002,69.449997,61.102516,11043700
2015-09-16,70.120003,70.360001,69.699997,70.099998,61.674393,8704200
2015-09-17,70.000000,71.269997,69.860001,70.239998,61.797554,11029600
2015-09-18,69.440002,70.779999,69.370003,69.940002,61.533627,18210200
2015-09-21,70.150002,70.879997,70.010002,70.650002,62.158298,7742800
2015-09-22,70.059998,70.650002,69.980003,70.190002,61.753578,10207800
2015-09-23,70.180000,70.489998,69.959999,70.260002,61.815166,6294200
2015-09-24,69.820000,71.580002,69.739998,71.360001,62.782951,13423500
2015-09-25,72.389999,73.379997,71.949997,72.669998,63.935505,15080700
2015-09-28,72.309998,72.669998,71.750000,71.769997,63.143684,9207300
2015-09-29,71.769997,72.410004,71.349998,72.279999,63.592377,9033300
2015-09-30,72.860001,73.059998,71.550003,71.940002,63.293243,11041900
2015-10-01,71.760002,72.180000,71.400002,71.949997,63.302040,8547600
2015-10-02,71.360001,72.419998,71.290001,72.419998,63.715546,9085600
2015-10-05,72.970001,73.430000,72.500000,73.220001,64.419395,9187700
2015-10-06,73.339996,73.779999,72.589996,73.400002,64.577759,8851500
2015-10-07,73.720001,73.870003,73.320000,73.720001,64.859283,8013200
2015-10-08,73.680000,74.440002,73.489998,74.400002,65.457558,6856600
2015-10-09,74.589996,74.910004,74.320000,74.480003,65.527946,6880100
2015-10-12,74.690002,74.760002,73.910004,74.330002,65.395981,6255900
2015-10-13,74.239998,74.279999,73.660004,74.110001,65.202431,8390200
2015-10-14,74.209999,74.610001,73.900002,74.209999,65.290413,8479200
2015-10-15,74.639999,74.839996,74.029999,74.269997,65.343208,8607400
2015-10-16,74.720001,75.040001,74.339996,74.900002,65.897469,9578900
2015-10-19,74.650002,75.190002,74.529999,75.160004,66.126221,7292200
2015-10-20,74.870003,75.050003,74.160004,74.430000,65.483955,8531900
2015-10-21,73.750000,74.540001,73.500000,73.589996,65.326744,8302100
2015-10-22,73.860001,75.610001,73.610001,74.849998,66.445267,14080900
2015-10-23,76.760002,78.449997,76.309998,77.029999,68.380486,16451200
2015-10-26,77.000000,77.900002,77.000000,77.489998,68.788818,11464700
2015-10-27,77.120003,77.360001,76.809998,77.290001,68.611282,9423400
2015-10-28,77.389999,77.540001,75.690002,76.510002,67.918869,10178400
2015-10-29,76.750000,77.190002,76.239998,77.019997,68.371590,8230700
2015-10-30,76.980003,77.139999,76.379997,76.379997,67.803467,9547700
2015-11-02,76.570000,76.769997,76.050003,76.599998,67.998749,7152900
2015-11-03,76.300003,77.419998,75.959999,77.050003,68.398232,8013200
2015-11-04,77.029999,77.139999,76.510002,77.059998,68.407104,6375400
2015-11-05,77.089996,77.260002,75.959999,76.389999,67.812340,6860900
2015-11-06,75.879997,76.000000,74.690002,75.570000,67.084427,9483500
2015-11-09,75.190002,75.629997,74.930000,75.400002,66.933502,8607200
2015-11-10,75.379997,76.239998,75.230003,75.769997,67.261971,6551000
2015-11-11,76.019997,76.430000,75.919998,75.959999,67.430618,5295900
2015-11-12,75.669998,76.010002,74.660004,74.660004,66.276619,7678600
2015-11-13,74.639999,74.980003,73.949997,73.959999,65.655205,8468800
2015-11-16,74.250000,75.330002,74.010002,75.300003,66.844749,7410600
2015-11-17,75.330002,76.010002,74.870003,75.070000,66.640549,8761800
2015-11-18,74.980003,75.959999,74.809998,75.900002,67.377342,6447100
2015-11-19,76.139999,76.959999,76.019997,76.220001,67.661430,7899500
2015-11-20,76.550003,76.860001,75.680000,75.820000,67.306335,9533200
2015-11-23,75.820000,76.059998,75.400002,75.970001,67.439507,9421300
2015-11-24,75.620003,76.690002,75.610001,76.449997,67.865608,7086800
2015-11-25,76.529999,76.739998,75.879997,75.900002,67.377342,4266500
2015-11-27,75.889999,76.370003,75.500000,75.699997,67.199814,2390100
2015-11-30,75.580002,75.809998,74.839996,74.839996,66.436371,8935700
2015-12-01,74.870003,76.220001,74.870003,75.940002,67.412872,8391700
2015-12-02,75.730003,76.459999,75.650002,75.790001,67.279701,8104200
2015-12-03,75.830002,76.199997,75.169998,75.739998,67.235321,11177800
2015-12-04,75.980003,77.900002,75.919998,77.830002,69.090652,11961000
2015-12-07,77.540001,78.500000,77.540001,78.370003,69.570000,9460000
2015-12-08,77.680000,78.500000,77.349998,77.750000,69.019623,8312700
2015-12-09,77.599998,78.989998,77.440002,77.699997,68.975227,10081900
2015-12-10,77.910004,78.540001,77.570000,77.790001,69.055130,8984200
2015-12-11,77.510002,78.330002,77.110001,77.779999,69.046249,12280500
2015-12-14,77.629997,78.529999,77.440002,78.290001,69.498985,12179000
2015-12-15,78.709999,80.000000,78.480003,79.680000,70.732918,14113400
2015-12-16,79.980003,81.230003,79.800003,80.989998,71.895821,14102600
2015-12-17,80.980003,81.029999,80.199997,80.290001,71.274429,9864200
2015-12-18,79.949997,80.120003,78.129997,78.129997,69.356949,21342100
2015-12-21,78.629997,78.980003,78.150002,78.949997,70.084877,9105800
2015-12-22,79.160004,79.750000,78.879997,79.599998,70.661896,9872200
2015-12-23,79.949997,80.430000,79.500000,79.919998,70.945953,8254600
2015-12-24,79.660004,80.150002,79.599998,79.790001,70.830559,2498000
2015-12-28,79.739998,79.970001,79.470001,79.919998,70.945953,4150000
2015-12-29,80.220001,80.610001,79.849998,80.360001,71.336548,4406100
2015-12-30,80.459999,80.500000,80.000000,80.070000,71.079132,3793200
2015-12-31,79.910004,80.040001,79.309998,79.410004,70.493240,5077700
2016-01-04,78.360001,78.500000,77.540001,78.370003,69.570000,11529800
2016-01-05,78.440002,78.959999,78.209999,78.620003,69.791939,8133700
2016-01-06,77.669998,78.290001,77.120003,77.860001,69.117279,9551000
2016-01-07,76.849998,77.599998,76.070000,77.180000,68.513626,11973900
2016-01-08,77.360001,77.480003,75.669998,75.970001,67.439507,9676400
2016-01-11,76.169998,77.040001,75.599998,76.669998,68.060898,10209200
2016-01-12,77.000000,77.019997,75.750000,76.510002,67.918869,8774700
2016-01-13,76.970001,76.989998,75.790001,75.849998,67.332977,9310100
2016-01-14,76.099998,76.949997,75.879997,76.150002,67.599304,12835100
2016-01-15,74.500000,75.680000,74.470001,74.980003,66.560661,17023900
2016-01-19,75.800003,76.910004,75.720001,76.730003,68.114166,13457300
2016-01-20,75.290001,76.089996,74.459999,75.830002,67.901848,17795000
2016-01-21,76.019997,77.180000,75.410004,76.720001,68.698807,12712900
2016-01-22,77.400002,77.970001,76.550003,77.360001,69.271904,9465800
2016-01-25,77.199997,77.360001,76.559998,76.849998,68.815208,9870400
2016-01-26,78.000000,79.580002,77.540001,78.809998,70.570274,16374800
2016-01-27,78.529999,79.849998,78.150002,78.800003,70.561340,10816100
2016-01-28,79.400002,80.000000,78.610001,79.820000,71.474701,9895100
2016-01-29,79.980003,82.000000,79.830002,81.690002,73.149185,19895000
2016-02-01,81.209999,81.400002,80.529999,81.120003,72.638802,9657200
2016-02-02,80.089996,80.540001,79.809998,80.220001,71.832878,9116400
2016-02-03,80.480003,81.239998,80.019997,81.099998,72.620857,10149600
2016-02-04,80.849998,81.099998,80.330002,80.699997,72.262688,8295100
2016-02-05,80.580002,81.199997,80.570000,81.199997,72.710411,9957600
2016-02-08,80.290001,82.720001,80.290001,82.620003,73.981949,16530200
2016-02-09,81.830002,83.000000,81.019997,82.639999,73.999855,14308900
2016-02-10,82.910004,83.000000,81.459999,81.620003,73.086487,10585400
2016-02-11,80.389999,80.989998,79.629997,79.900002,71.546326,12343900
2016-02-12,80.360001,81.019997,79.790001,80.989998,72.522369,9306100
2016-02-16,81.989998,81.989998,80.839996,81.470001,72.952194,9352600
